BSA;Municipality;Area;Province;INDEX_MEDIAN;INDEX_Q25;INDEX_Q75;INDEX_IQR;CI_LOW_MEDIAN;CI_HIGH_MEDIAN;AVG_STDEFF;2016INDEX;2016STDEFF;2017INDEX;2017STDEFF;2018INDEX;2018STDEFF;2019INDEX;2019STDEFF;2023INDEX;2023STDEFF
19022;CASALMORANO;Agricultural;CR;-0.0808947018876789;-0.0877827743265596;-0.0770640370491492;0.0107187372774103;-0.1239528129269969;-0.0403215252815756;-4.556072893964429e-05;-0.0877827743265596;-4.660929077389957e-05;-0.0770640370491492;-4.091807490451335e-05;-0.1738328055230057;-9.229814378339588e-05;-0.0541004628309481;-2.8725324388212117e-05;-0.0808947018876789;-4.295200370261781e-05
17061;CONCESIO;Industrial;BS;-0.1126440987943176;-0.117665666721924;-0.1048582721538626;0.0128073945680613;-0.1879101091085104;-0.0578051920092111;-4.713884698994137e-05;-0.149990687468253;-8.879272170918592e-05;-0.117665666721924;-6.965682184240987e-05;-0.1126440987943176;-6.668412672218457e-05;-0.1048582721538626;-6.207502723109516e-05;0.0946467317857298;5.603055471674704e-05
19077;POZZAGLIO ED UNITI;Agricultural;CR;-0.0685395183879357;-0.0988181343604237;-0.0663950420527279;0.0324230923076957;-0.1364055010658242;-0.0277076282664364;-5.106481808242835e-05;-0.0470466380337;-2.4907997706237302e-05;-0.0685395183879357;-3.628697638949635e-05;-0.0663950420527279;-3.515162713008235e-05;-0.0988181343604237;-5.2317344815016025e-05;-0.226455491536702;-0.0001198916660989
19085;ROBECCO D'OGLIO;Agricultural;CR;-0.091189270559191;-0.1215639297233907;-0.0732936911941572;0.0482702385292335;-0.142881330358909;-0.0490195914412742;-5.3480374519832766e-05;-0.0539627457182029;-2.855762067905518e-05;-0.091189270559191;-4.825817301282906e-05;-0.1215639297233907;-6.433261040105832e-05;-0.0732936911941572;-3.878770962158681e-05;-0.1860431892809187;-9.845522109989853e-05
19033;CORTE DE' FRATI;Agricultural;CR;-0.1011432901319527;-0.1380519045667652;-0.0926617217866725;0.0453901827800927;-0.1713155245824866;-0.0550321697239063;-5.4981443550224416e-05;-0.0252360067695643;-1.3391652939429932e-05;-0.0926617217866725;-4.917137779859412e-05;-0.1380519045667652;-7.32577167332647e-05;-0.1011432901319527;-5.367213795302217e-05;-0.2272766636932108;-0.0001206045758582
17149;PONTEVICO;Agricultural;BS;-0.108740626433709;-0.1128367134719625;-0.0868117802889017;0.0260249331830608;-0.1868260073736326;0.0104535980439763;-5.947407521191253e-05;-0.0460356611949761;-2.7112888783271424e-05;-0.108740626433709;-6.404299739075348e-05;-0.1128367134719625;-6.645537973901046e-05;-0.0868117802889017;-5.112802740881341e-05;-0.14775109046645;-8.701808597472685e-05
19007;BORDOLANO;Agricultural;CR;-0.0884482680432323;-0.1705427471745295;-0.0728719081644816;0.0976708390100479;-0.1901214786076586;-0.0226549381609802;-5.992860594362946e-05;-0.1705427471745295;-9.062273326177098e-05;-0.0728719081644816;-3.872275743405525e-05;-0.0884482680432323;-4.699970273539063e-05;0.0254828413265674;1.3541171274441937e-05;-0.2551590558757556;-0.0001355854089663
19003;ANNICCO;Agricultural;CR;-0.0891672004354453;-0.1075952616862377;-0.0880661608739739;0.0195291008122638;-0.1829521131175714;0.0040751856774022;-6.159610825195276e-05;-0.1075952616862377;-5.718602272669192e-05;-0.1784652166614923;-9.485248435839476e-05;-0.0480396533730267;-2.5532772318560012e-05;-0.0891672004354453;-4.739170122272857e-05;-0.0880661608739739;-4.680650962851119e-05
17200;VILLACHIARA;Agricultural;BS;-0.1140130140254263;-0.1253390355770914;-0.090693519067258;0.0346455165098334;-0.1701657708010046;-0.0611122208697854;-6.295696868736277e-05;-0.1253390355770914;-7.359971128833788e-05;-0.0740771223201959;-4.349858797340682e-05;-0.1140130140254263;-6.694905862910622e-05;-0.090693519067258;-5.3255797240784576e-05;-0.1658900257193193;-9.74112267452008e-05
17057;COLLEBEATO;Industrial;BS;-0.1325707814795334;-0.1979954589219349;0.0013227116678306;0.1993181705897656;-0.236432948445933;-0.0357539438893986;-6.442385360577751e-05;-0.1979954589219349;-0.0001172381381265;-0.1325707814795334;-7.84988266245158e-05;0.0571066034948945;3.3814775521714255e-05;0.0013227116678306;7.832203127015965e-07;-0.2112531547122507;-0.0001250882591777
19016;CASALBUTTANO ED UNITI;Agricultural;CR;-0.1085628403083039;-0.1802298871344594;-0.1066472631494992;0.0735826239849601;-0.2102932793428227;-0.0200257536982798;-6.894193334171144e-05;-0.1802298871344594;-9.572489520113109e-05;-0.0618897918620837;-3.287152204837351e-05;-0.1085628403083039;-5.766083440155849e-05;-0.1066472631494992;-5.664342219782856e-05;-0.2031541067088836;-0.0001079004289535
19047;GENIVOLTA;Agricultural;CR;-0.1566925950297749;-0.1618740769071541;-0.1144760938933039;0.0473979830138501;-0.2299514395410392;-0.0739786964802966;-7.712013622861245e-05;-0.1720168905805116;-9.12140969192558e-05;-0.1618740769071541;-8.583578946679376e-05;-0.1566925950297749;-8.308826534534368e-05;-0.1144760938933039;-6.0702556788021405e-05;-0.103712989885483;-5.499530076458097e-05
17196;VEROLAVECCHIA;Agricultural;BS;-0.0995137073236906;-0.1842709277360166;-0.0974771168802948;0.0867938108557218;-0.1459029833090486;-0.0588247083307526;-7.725415758083975e-05;-0.0995137073236906;-5.844862918088809e-05;-0.1842709277360166;-0.0001082296130659;-0.0974771168802948;-5.72524598524697e-05;-0.0843026535948191;-4.9514574728543e-05;-0.2320689816960082;-0.0001363029241227
17020;BORGO SAN GIACOMO;Agricultural;BS;-0.1186355565012001;-0.143603583545947;-0.1163688443936375;0.0272347391523095;-0.1845512817206961;-0.0702681461818168;-8.098091315040163e-05;-0.1163688443936375;-6.90550700568041e-05;-0.143603583545947;-8.521644866641867e-05;-0.1120776837349176;-6.650864579724124e-05;-0.1186355565012001;-7.040016266230145e-05;-0.1867469991193201;-0.0001108180961231
19098;SORESINA;Agricultural;CR;-0.1751097862409329;-0.183719531673711;-0.096959102502865;0.0867604291708459;-0.2530193556667747;-0.1045620060619916;-8.435301809626552e-05;-0.096959102502865;-5.127667626248077e-05;-0.1751097862409329;-9.260616946702911e-05;-0.2243409576767054;-0.0001186415884471;-0.0891715306243621;-4.715824976245386e-05;-0.183719531673711;-9.715935802168064e-05
17159;QUINZANO D'OGLIO;Agricultural;BS;-0.1408411993725327;-0.226042098759992;-0.0664296456146933;0.1596124531452987;-0.2084013174036205;-0.0766251987813103;-8.442660909391668e-05;-0.0664296456146933;-3.910116108230751e-05;-0.226042098759992;-0.0001330494272538;-0.1408411993725327;-8.290019451279261e-05;-0.0233534621309443;-1.374611844676075e-05;-0.2496254593673053;-0.000146930500695
19027;CASTELVISCONTI;Agricultural;CR;-0.2008683181760294;-0.2274345324767932;-0.1967432120421267;0.0306913204346665;-0.278107045672554;-0.1536299800498871;-0.0001092045482351;-0.2274345324767932;-0.0001207264056524;-0.1967432120421267;-0.0001044350604123;-0.2359584876441579;-0.0001252510207006;-0.2008683181760294;-0.0001066247225403;-0.1492204151162683;-7.920924857903784e-05
