Stazione, Nuvolento - ModAria
-999 Valore mancante o invalido

Data/Ora, Biossido di Azoto - µg/m³
2020/10/05 00:00,10.7000
2020/10/06 00:00,16.4000
2020/10/07 00:00,16.6000
2020/10/08 00:00,14.6000
2020/10/09 00:00,17.2000
2020/10/10 00:00,16.0000
2020/10/11 00:00,8.0000
2020/10/12 00:00,13.9000
2020/10/13 00:00,15.0000
2020/10/14 00:00,17.6000
2020/10/15 00:00,19.0000
2020/10/16 00:00,14.6000
2020/10/17 00:00,12.8000
2020/10/18 00:00,14.0000
2020/10/19 00:00,16.0000
2020/10/20 00:00,23.9000
2020/10/21 00:00,22.8000
2020/10/22 00:00,24.5000
2020/10/23 00:00,23.9000
2020/10/24 00:00,19.9000
2020/10/25 00:00,15.6000
2020/10/26 00:00,9.4000
2020/10/27 00:00,11.3000
2020/10/28 00:00,19.5000
2020/10/29 00:00,15.8000
2020/10/30 00:00,16.3000
2020/10/31 00:00,21.2000
2020/11/01 00:00,15.8000
2020/11/02 00:00,16.1000
2020/11/03 00:00,21.3000
2020/11/04 00:00,19.5000
2020/11/05 00:00,16.3000
2020/11/06 00:00,17.2000
2020/11/07 00:00,15.1000
2020/11/08 00:00,11.5000
2020/11/09 00:00,20.7000
2020/11/10 00:00,18.2000
2020/11/11 00:00,15.2000
2020/11/12 00:00,20.9000
2020/11/13 00:00,21.9000
2020/11/14 00:00,14.2000
2020/11/15 00:00,14.2000
2020/11/16 00:00,23.5000
2020/11/17 00:00,18.8000
2020/11/18 00:00,21.6000
2020/11/19 00:00,28.6000
2020/11/20 00:00,16.8000
2020/11/21 00:00,14.3000
2020/11/22 00:00,21.4000
2020/11/23 00:00,33.6000
2020/11/24 00:00,26.1000
2020/11/25 00:00,29.8000
2020/11/26 00:00,31.6000
2020/11/27 00:00,41.2000
2020/11/28 00:00,30.1000
2020/11/29 00:00,25.6000
2020/11/30 00:00,30.6000
2020/12/01 00:00,32.2000
2020/12/02 00:00,30.0000
2020/12/03 00:00,22.3000
2020/12/04 00:00,15.6000
2020/12/05 00:00,15.1000
2020/12/06 00:00,15.9000
2020/12/07 00:00,17.3000
2020/12/08 00:00,10.4000
2020/12/09 00:00,23.0000
2020/12/10 00:00,22.5000
2020/12/11 00:00,23.1000
2020/12/12 00:00,19.0000
2020/12/13 00:00,19.5000
2020/12/14 00:00,25.1000
2020/12/15 00:00,35.5000
2020/12/16 00:00,34.3000
2020/12/17 00:00,-999
2020/12/18 00:00,27.2000
2020/12/19 00:00,37.0000
2020/12/20 00:00,33.6000
2020/12/21 00:00,33.3000
2020/12/22 00:00,33.9000
2020/12/23 00:00,28.9000
2020/12/24 00:00,30.0000
2020/12/25 00:00,10.6000
2020/12/26 00:00,11.5000
2020/12/27 00:00,12.6000
2020/12/28 00:00,15.8000
2020/12/29 00:00,24.2000
2020/12/30 00:00,32.8000
2020/12/31 00:00,24.8000
2021/01/01 00:00,7.3000
2021/01/02 00:00,12.3000
2021/01/03 00:00,12.9000
2021/01/04 00:00,20.0000
2021/01/05 00:00,13.5000
2021/01/06 00:00,10.0000
2021/01/07 00:00,22.9000
2021/01/08 00:00,25.1000
2021/01/09 00:00,21.5000
2021/01/10 00:00,19.5000
2021/01/11 00:00,26.2000
2021/01/12 00:00,38.4000
2021/01/13 00:00,38.0000
2021/01/14 00:00,34.3000
2021/01/15 00:00,28.5000
2021/01/16 00:00,25.7000
2021/01/17 00:00,24.6000
2021/01/18 00:00,34.3000
2021/01/19 00:00,38.3000
2021/01/20 00:00,46.0000
2021/01/21 00:00,28.2000
2021/01/22 00:00,27.2000
2021/01/23 00:00,20.4000
2021/01/24 00:00,18.9000
2021/01/25 00:00,26.7000
2021/01/26 00:00,21.1000
2021/01/27 00:00,32.2000
2021/01/28 00:00,36.9000
2021/01/29 00:00,36.4000
2021/01/30 00:00,30.4000
2021/01/31 00:00,26.8000
2021/02/01 00:00,22.5000
2021/02/02 00:00,29.3000
2021/02/03 00:00,32.6000
2021/02/04 00:00,27.2000
2021/02/05 00:00,33.2000
2021/02/06 00:00,26.1000
2021/02/07 00:00,17.4000
2021/02/08 00:00,19.9000
2021/02/09 00:00,21.4000
2021/02/10 00:00,21.0000
2021/02/11 00:00,17.3000
2021/02/12 00:00,16.5000
2021/02/13 00:00,12.3000
2021/02/14 00:00,18.8000
2021/02/15 00:00,25.7000
2021/02/16 00:00,32.2000
2021/02/17 00:00,34.9000
2021/02/18 00:00,32.8000
2021/02/19 00:00,33.1000
2021/02/20 00:00,30.6000
2021/02/21 00:00,21.4000
2021/02/22 00:00,23.2000
2021/02/23 00:00,29.0000
2021/02/24 00:00,34.2000
2021/02/25 00:00,28.3000
2021/02/26 00:00,29.1000
2021/02/27 00:00,19.2000
2021/02/28 00:00,7.7000
2021/03/01 00:00,21.6000
2021/03/02 00:00,21.8000
2021/03/03 00:00,31.5000
2021/03/04 00:00,33.2000
2021/03/05 00:00,26.7000
2021/03/06 00:00,12.4000
2021/03/07 00:00,14.6000
2021/03/08 00:00,19.2000
2021/03/09 00:00,21.3000
2021/03/10 00:00,19.0000
2021/03/11 00:00,28.9000
2021/03/12 00:00,30.5000
2021/03/13 00:00,17.0000
2021/03/14 00:00,9.8000
2021/03/15 00:00,18.8000
2021/03/16 00:00,9.9000
2021/03/17 00:00,14.4000
2021/03/18 00:00,17.5000
2021/03/19 00:00,14.2000
2021/03/20 00:00,11.4000
2021/03/21 00:00,7.4000
2021/03/22 00:00,19.5000
2021/03/23 00:00,10.9000
2021/03/24 00:00,21.1000
2021/03/25 00:00,20.6000
2021/03/26 00:00,23.4000
2021/03/27 00:00,15.9000
2021/03/28 00:00,12.3000
2021/03/29 00:00,16.1000
2021/03/30 00:00,19.4000
2021/03/31 00:00,19.2000
2021/04/01 00:00,21.6000
2021/04/02 00:00,17.2000
2021/04/03 00:00,9.4000
2021/04/04 00:00,5.2000
2021/04/05 00:00,5.6000
2021/04/06 00:00,9.4000
2021/04/07 00:00,9.2000
2021/04/08 00:00,17.6000
2021/04/09 00:00,19.1000
2021/04/10 00:00,19.5000
2021/04/11 00:00,10.1000
2021/04/12 00:00,14.7000
2021/04/13 00:00,13.8000
2021/04/14 00:00,14.2000
2021/04/15 00:00,12.2000
2021/04/16 00:00,16.4000
2021/04/17 00:00,13.5000
2021/04/18 00:00,10.4000
2021/04/19 00:00,13.9000
2021/04/20 00:00,18.8000
2021/04/21 00:00,18.3000
2021/04/22 00:00,16.6000
2021/04/23 00:00,12.0000
2021/04/24 00:00,14.0000
2021/04/25 00:00,10.9000
2021/04/26 00:00,16.1000
2021/04/27 00:00,14.3000
2021/04/28 00:00,13.7000
2021/04/29 00:00,11.7000
2021/04/30 00:00,13.9000
2021/05/01 00:00,8.8000
2021/05/02 00:00,7.7000
2021/05/03 00:00,9.0000
2021/05/04 00:00,12.5000
2021/05/05 00:00,15.0000
2021/05/06 00:00,11.7000
2021/05/07 00:00,13.0000
2021/05/08 00:00,6.7000
2021/05/09 00:00,7.9000
2021/05/10 00:00,12.1000
2021/05/11 00:00,8.4000
2021/05/12 00:00,12.2000
2021/05/13 00:00,9.2000
2021/05/14 00:00,9.3000
2021/05/15 00:00,9.7000
2021/05/16 00:00,10.2000
2021/05/17 00:00,10.6000
2021/05/18 00:00,11.3000
2021/05/19 00:00,9.9000
2021/05/20 00:00,11.5000
2021/05/21 00:00,12.7000
2021/05/22 00:00,8.8000
2021/05/23 00:00,7.0000
2021/05/24 00:00,12.6000
2021/05/25 00:00,11.3000
2021/05/26 00:00,14.1000
2021/05/27 00:00,13.8000
2021/05/28 00:00,10.7000
2021/05/29 00:00,9.5000
2021/05/30 00:00,6.2000
2021/05/31 00:00,8.4000
2021/06/01 00:00,11.5000
2021/06/02 00:00,8.4000
2021/06/03 00:00,13.7000
2021/06/04 00:00,15.8000
2021/06/05 00:00,11.2000
2021/06/06 00:00,8.2000
2021/06/07 00:00,10.0000
2021/06/08 00:00,12.0000
2021/06/09 00:00,13.7000
2021/06/10 00:00,13.3000
2021/06/11 00:00,10.7000
2021/06/12 00:00,12.3000
2021/06/13 00:00,10.6000
2021/06/14 00:00,7.6000
2021/06/15 00:00,7.4000
2021/06/16 00:00,11.3000
2021/06/17 00:00,13.5000
2021/06/18 00:00,12.6000
2021/06/19 00:00,11.6000
2021/06/20 00:00,12.5000
2021/06/21 00:00,11.9000
2021/06/22 00:00,10.0000
2021/06/23 00:00,14.0000
2021/06/24 00:00,12.8000
2021/06/25 00:00,12.9000
2021/06/26 00:00,10.6000
2021/06/27 00:00,10.1000
2021/06/28 00:00,11.2000
2021/06/29 00:00,9.6000
2021/06/30 00:00,14.8000
2021/07/01 00:00,12.0000
2021/07/02 00:00,13.2000
2021/07/03 00:00,10.1000
2021/07/04 00:00,11.1000
2021/07/05 00:00,14.6000
2021/07/06 00:00,13.6000
2021/07/07 00:00,13.2000
2021/07/08 00:00,11.0000
2021/07/09 00:00,13.1000
2021/07/10 00:00,11.8000
2021/07/11 00:00,9.6000
2021/07/12 00:00,12.0000
2021/07/13 00:00,11.2000
2021/07/14 00:00,12.2000
2021/07/15 00:00,12.4000
2021/07/16 00:00,11.1000
2021/07/17 00:00,13.4000
2021/07/18 00:00,10.8000
2021/07/19 00:00,13.1000
2021/07/20 00:00,12.7000
2021/07/21 00:00,13.0000
2021/07/22 00:00,9.8000
2021/07/23 00:00,8.5000
2021/07/24 00:00,11.1000
2021/07/25 00:00,9.5000
2021/07/26 00:00,11.6000
2021/07/27 00:00,10.9000
2021/07/28 00:00,10.9000
2021/07/29 00:00,12.0000
2021/07/30 00:00,13.1000
2021/07/31 00:00,12.4000
2021/08/01 00:00,9.1000
2021/08/02 00:00,9.6000
2021/08/03 00:00,9.1000
2021/08/04 00:00,10.2000
2021/08/05 00:00,11.3000
2021/08/06 00:00,10.9000
2021/08/07 00:00,8.5000
2021/08/08 00:00,8.3000
2021/08/09 00:00,8.4000
2021/08/10 00:00,10.6000
2021/08/11 00:00,10.8000
2021/08/12 00:00,10.2000
2021/08/13 00:00,11.8000
2021/08/14 00:00,10.0000
2021/08/15 00:00,10.2000
2021/08/16 00:00,9.5000
2021/08/17 00:00,9.3000
2021/08/18 00:00,8.3000
2021/08/19 00:00,9.1000
2021/08/20 00:00,9.5000
2021/08/21 00:00,9.4000
2021/08/22 00:00,11.6000
2021/08/23 00:00,11.1000
2021/08/24 00:00,11.5000
2021/08/25 00:00,9.2000
2021/08/26 00:00,14.9000
2021/08/27 00:00,13.1000
2021/08/28 00:00,11.2000
2021/08/29 00:00,11.4000
2021/08/30 00:00,13.3000
2021/08/31 00:00,15.5000
2021/09/01 00:00,13.2000
2021/09/02 00:00,12.2000
2021/09/03 00:00,15.3000
2021/09/04 00:00,13.9000
2021/09/05 00:00,12.4000
2021/09/06 00:00,13.3000
2021/09/07 00:00,13.1000
2021/09/08 00:00,14.4000
2021/09/09 00:00,15.5000
2021/09/10 00:00,17.7000
2021/09/11 00:00,16.5000
2021/09/12 00:00,12.9000
2021/09/13 00:00,19.1000
2021/09/14 00:00,22.2000
2021/09/15 00:00,23.0000
2021/09/16 00:00,16.0000
2021/09/17 00:00,19.2000
2021/09/18 00:00,14.9000
2021/09/19 00:00,9.5000
2021/09/20 00:00,10.0000
2021/09/21 00:00,11.7000
2021/09/22 00:00,13.3000
2021/09/23 00:00,13.6000
2021/09/24 00:00,16.8000
2021/09/25 00:00,13.0000
2021/09/26 00:00,13.9000
2021/09/27 00:00,12.8000
2021/09/28 00:00,12.9000
2021/09/29 00:00,12.8000
2021/09/30 00:00,14.2000
2021/10/01 00:00,14.0000
2021/10/02 00:00,14.4000
2021/10/03 00:00,11.4000
2021/10/04 00:00,9.2000
2021/10/05 00:00,14.2000
2021/10/06 00:00,14.9000
2021/10/07 00:00,18.5000
2021/10/08 00:00,18.9000
2021/10/09 00:00,12.7000
2021/10/10 00:00,9.9000
2021/10/11 00:00,16.9000
2021/10/12 00:00,18.2000
2021/10/13 00:00,17.0000
2021/10/14 00:00,18.4000
2021/10/15 00:00,19.1000
2021/10/16 00:00,16.3000
2021/10/17 00:00,16.3000
2021/10/18 00:00,17.5000
2021/10/19 00:00,23.2000
2021/10/20 00:00,22.2000
2021/10/21 00:00,24.0000
2021/10/22 00:00,19.8000
2021/10/23 00:00,17.3000
2021/10/24 00:00,15.6000
2021/10/25 00:00,16.2000
2021/10/26 00:00,21.8000
2021/10/27 00:00,23.6000
2021/10/28 00:00,20.4000
2021/10/29 00:00,24.1000
2021/10/30 00:00,21.3000
2021/10/31 00:00,19.5000
2021/11/01 00:00,15.9000
2021/11/02 00:00,15.7000
2021/11/03 00:00,11.2000
2021/11/04 00:00,17.2000
2021/11/05 00:00,22.5000
2021/11/06 00:00,18.4000
2021/11/07 00:00,20.1000
2021/11/08 00:00,19.3000
2021/11/09 00:00,16.5000
2021/11/10 00:00,21.3000
2021/11/11 00:00,23.9000
2021/11/12 00:00,17.1000
2021/11/13 00:00,24.8000
2021/11/14 00:00,17.5000
2021/11/15 00:00,18.9000
2021/11/16 00:00,19.8000
2021/11/17 00:00,23.9000
2021/11/18 00:00,20.9000
2021/11/19 00:00,21.2000
2021/11/20 00:00,17.7000
2021/11/21 00:00,19.6000
2021/11/22 00:00,15.8000
2021/11/23 00:00,16.5000
2021/11/24 00:00,14.4000
2021/11/25 00:00,13.9000
2021/11/26 00:00,18.1000
2021/11/27 00:00,23.7000
2021/11/28 00:00,17.6000
2021/11/29 00:00,22.1000
2021/11/30 00:00,21.2000
2021/12/01 00:00,27.6000
2021/12/02 00:00,30.4000
2021/12/03 00:00,26.1000
2021/12/04 00:00,29.7000
2021/12/05 00:00,28.5000
2021/12/06 00:00,25.5000
2021/12/07 00:00,31.3000
2021/12/08 00:00,20.4000
2021/12/09 00:00,15.9000
2021/12/10 00:00,19.3000
2021/12/11 00:00,26.1000
2021/12/12 00:00,20.1000
2021/12/13 00:00,26.3000
2021/12/14 00:00,34.4000
2021/12/15 00:00,28.8000
2021/12/16 00:00,30.5000
2021/12/17 00:00,25.8000
2021/12/18 00:00,33.5000
2021/12/19 00:00,20.0000
2021/12/20 00:00,27.0000
2021/12/21 00:00,33.3000
2021/12/22 00:00,28.3000
2021/12/23 00:00,28.2000
2021/12/24 00:00,30.8000
2021/12/25 00:00,28.5000
2021/12/26 00:00,21.4000
2021/12/27 00:00,22.7000
2021/12/28 00:00,31.0000
2021/12/29 00:00,24.3000
2021/12/30 00:00,25.1000
2021/12/31 00:00,20.1000
2022/01/01 00:00,19.6000
2022/01/02 00:00,21.0000
2022/01/03 00:00,21.4000
2022/01/04 00:00,34.2000
2022/01/05 00:00,26.9000
2022/01/06 00:00,15.1000
2022/01/07 00:00,20.7000
2022/01/08 00:00,25.2000
2022/01/09 00:00,30.4000
2022/01/10 00:00,28.0000
2022/01/11 00:00,28.4000
2022/01/12 00:00,32.7000
2022/01/13 00:00,29.8000
2022/01/14 00:00,31.4000
2022/01/15 00:00,35.8000
2022/01/16 00:00,36.5000
2022/01/17 00:00,40.1000
2022/01/18 00:00,34.9000
2022/01/19 00:00,35.8000
2022/01/20 00:00,41.0000
2022/01/21 00:00,33.1000
2022/01/22 00:00,34.0000
2022/01/23 00:00,28.6000
2022/01/24 00:00,28.4000
2022/01/25 00:00,35.0000
2022/01/26 00:00,41.6000
2022/01/27 00:00,40.9000
2022/01/28 00:00,37.6000
2022/01/29 00:00,32.8000
2022/01/30 00:00,34.2000
2022/01/31 00:00,34.2000
2022/02/01 00:00,24.8000
2022/02/02 00:00,32.4000
2022/02/03 00:00,30.7000
2022/02/04 00:00,31.1000
2022/02/05 00:00,21.6000
2022/02/06 00:00,22.1000
2022/02/07 00:00,20.2000
2022/02/08 00:00,28.1000
2022/02/09 00:00,37.0000
2022/02/10 00:00,32.8000
2022/02/11 00:00,42.7000
2022/02/12 00:00,21.2000
2022/02/13 00:00,24.1000
2022/02/14 00:00,29.1000
2022/02/15 00:00,28.7000
2022/02/16 00:00,27.0000
2022/02/17 00:00,29.4000
2022/02/18 00:00,36.0000
2022/02/19 00:00,33.8000
2022/02/20 00:00,26.2000
2022/02/21 00:00,21.5000
2022/02/22 00:00,19.6000
2022/02/23 00:00,28.5000
2022/02/24 00:00,34.2000
2022/02/25 00:00,25.8000
2022/02/26 00:00,20.2000
2022/02/27 00:00,19.5000
2022/02/28 00:00,25.3000
2022/03/01 00:00,21.7000
2022/03/02 00:00,33.8000
2022/03/03 00:00,35.1000
2022/03/04 00:00,28.1000
2022/03/05 00:00,18.6000
2022/03/06 00:00,16.5000
2022/03/07 00:00,27.9000
2022/03/08 00:00,23.6000
2022/03/09 00:00,34.6000
2022/03/10 00:00,36.2000
2022/03/11 00:00,21.5000
2022/03/12 00:00,18.2000
2022/03/13 00:00,21.7000
2022/03/14 00:00,26.3000
2022/03/15 00:00,33.5000
2022/03/16 00:00,33.0000
2022/03/17 00:00,31.2000
2022/03/18 00:00,22.9000
2022/03/19 00:00,18.9000
2022/03/20 00:00,4.6000
2022/03/21 00:00,22.7000
2022/03/22 00:00,23.7000
2022/03/23 00:00,27.9000
2022/03/24 00:00,32.7000
2022/03/25 00:00,26.7000
2022/03/26 00:00,22.7000
2022/03/27 00:00,18.1000
2022/03/28 00:00,24.7000
2022/03/29 00:00,25.7000
2022/03/30 00:00,26.0000
2022/03/31 00:00,19.4000
2022/04/01 00:00,20.2000
2022/04/02 00:00,14.4000
2022/04/03 00:00,13.5000
2022/04/04 00:00,18.2000
2022/04/05 00:00,24.9000
2022/04/06 00:00,18.9000
2022/04/07 00:00,20.6000
2022/04/08 00:00,17.9000
2022/04/09 00:00,14.0000
2022/04/10 00:00,12.2000
2022/04/11 00:00,17.3000
2022/04/12 00:00,21.3000
2022/04/13 00:00,20.9000
2022/04/14 00:00,19.8000
2022/04/15 00:00,19.3000
2022/04/16 00:00,14.0000
2022/04/17 00:00,8.9000
2022/04/18 00:00,8.3000
2022/04/19 00:00,15.2000
2022/04/20 00:00,12.9000
2022/04/21 00:00,16.3000
2022/04/22 00:00,20.0000
2022/04/23 00:00,12.7000
2022/04/24 00:00,9.2000
2022/04/25 00:00,11.1000
2022/04/26 00:00,14.6000
2022/04/27 00:00,12.2000
2022/04/28 00:00,12.6000
2022/04/29 00:00,12.2000
2022/04/30 00:00,11.7000
2022/05/01 00:00,5.1000
2022/05/02 00:00,10.7000
2022/05/03 00:00,10.3000
2022/05/04 00:00,13.8000
2022/05/05 00:00,12.3000
2022/05/06 00:00,10.9000
2022/05/07 00:00,8.7000
2022/05/08 00:00,6.6000
2022/05/09 00:00,10.0000
2022/05/10 00:00,11.6000
2022/05/11 00:00,13.0000
2022/05/12 00:00,14.6000
2022/05/13 00:00,13.1000
2022/05/14 00:00,10.2000
2022/05/15 00:00,6.7000
2022/05/16 00:00,7.8000
2022/05/17 00:00,8.7000
2022/05/18 00:00,10.2000
2022/05/19 00:00,8.9000
2022/05/20 00:00,14.3000
2022/05/21 00:00,14.1000
2022/05/22 00:00,10.5000
2022/05/23 00:00,12.6000
2022/05/24 00:00,9.7000
2022/05/25 00:00,8.4000
2022/05/26 00:00,11.9000
2022/05/27 00:00,10.9000
2022/05/28 00:00,10.9000
2022/05/29 00:00,6.8000
2022/05/30 00:00,10.2000
2022/05/31 00:00,9.9000
2022/06/01 00:00,11.6000
2022/06/02 00:00,9.2000
2022/06/03 00:00,10.4000
2022/06/04 00:00,9.5000
2022/06/05 00:00,11.3000
2022/06/06 00:00,10.9000
2022/06/07 00:00,9.8000
2022/06/08 00:00,9.5000
2022/06/09 00:00,11.1000
2022/06/10 00:00,11.5000
2022/06/11 00:00,10.3000
2022/06/12 00:00,10.4000
2022/06/13 00:00,14.0000
2022/06/14 00:00,13.0000
2022/06/15 00:00,10.6000
2022/06/16 00:00,12.2000
2022/06/17 00:00,14.2000
2022/06/18 00:00,8.9000
2022/06/19 00:00,10.1000
2022/06/20 00:00,11.7000
2022/06/21 00:00,14.2000
2022/06/22 00:00,12.0000
2022/06/23 00:00,11.8000
2022/06/24 00:00,11.0000
2022/06/25 00:00,11.0000
2022/06/26 00:00,10.4000
2022/06/27 00:00,12.1000
2022/06/28 00:00,16.2000
2022/06/29 00:00,12.7000
2022/06/30 00:00,14.5000
2022/07/01 00:00,12.6000
2022/07/02 00:00,12.0000
2022/07/03 00:00,12.0000
2022/07/04 00:00,12.1000
2022/07/05 00:00,13.2000
2022/07/06 00:00,10.8000
2022/07/07 00:00,12.2000
2022/07/08 00:00,11.8000
2022/07/09 00:00,11.6000
2022/07/10 00:00,9.9000
2022/07/11 00:00,10.9000
2022/07/12 00:00,9.6000
2022/07/13 00:00,10.8000
2022/07/14 00:00,14.4000
2022/07/15 00:00,16.3000
2022/07/16 00:00,12.8000
2022/07/17 00:00,10.3000
2022/07/18 00:00,12.3000
2022/07/19 00:00,13.1000
2022/07/20 00:00,14.8000
2022/07/21 00:00,15.2000
2022/07/22 00:00,15.1000
2022/07/23 00:00,13.5000
2022/07/24 00:00,12.0000
2022/07/25 00:00,13.9000
2022/07/26 00:00,12.4000
2022/07/27 00:00,14.5000
2022/07/28 00:00,12.9000
2022/07/29 00:00,14.7000
2022/07/30 00:00,11.5000
2022/07/31 00:00,9.5000
2022/08/01 00:00,11.1000
2022/08/02 00:00,9.8000
2022/08/03 00:00,10.4000
2022/08/04 00:00,11.0000
2022/08/05 00:00,10.7000
2022/08/06 00:00,6.1000
2022/08/07 00:00,4.3000
2022/08/08 00:00,8.3000
2022/08/09 00:00,7.0000
2022/08/10 00:00,7.7000
2022/08/11 00:00,8.1000
2022/08/12 00:00,6.9000
2022/08/13 00:00,6.1000
2022/08/14 00:00,7.4000
2022/08/15 00:00,4.6000
2022/08/16 00:00,6.2000
2022/08/17 00:00,7.0000
2022/08/18 00:00,6.6000
2022/08/19 00:00,7.2000
2022/08/20 00:00,6.8000
2022/08/21 00:00,6.8000
2022/08/22 00:00,7.0000
2022/08/23 00:00,7.9000
2022/08/24 00:00,6.6000
2022/08/25 00:00,6.3000
2022/08/26 00:00,6.9000
2022/08/27 00:00,9.9000
2022/08/28 00:00,6.3000
2022/08/29 00:00,8.3000
2022/08/30 00:00,6.2000
2022/08/31 00:00,8.2000
2022/09/01 00:00,6.7000
2022/09/02 00:00,5.5000
2022/09/03 00:00,6.3000
2022/09/04 00:00,5.4000
2022/09/05 00:00,7.2000
2022/09/06 00:00,9.6000
2022/09/07 00:00,7.5000
2022/09/08 00:00,6.6000
2022/09/09 00:00,7.6000
2022/09/10 00:00,7.6000
2022/09/11 00:00,7.0000
2022/09/12 00:00,8.6000
2022/09/13 00:00,11.4000
2022/09/14 00:00,12.3000
2022/09/15 00:00,10.6000
2022/09/16 00:00,13.8000
2022/09/17 00:00,9.6000
2022/09/18 00:00,8.9000
2022/09/19 00:00,11.2000
2022/09/20 00:00,11.2000
2022/09/21 00:00,11.5000
2022/09/22 00:00,14.9000
2022/09/23 00:00,16.6000
2022/09/24 00:00,16.6000
2022/09/25 00:00,11.5000
2022/09/26 00:00,13.1000
2022/09/27 00:00,14.7000
2022/09/28 00:00,16.6000
2022/09/29 00:00,13.2000
2022/09/30 00:00,13.6000
2022/10/01 00:00,12.2000
2022/10/02 00:00,11.2000
2022/10/03 00:00,15.5000
2022/10/04 00:00,14.6000
2022/10/05 00:00,13.3000
2022/10/06 00:00,16.4000
2022/10/07 00:00,18.4000
2022/10/08 00:00,17.7000
2022/10/09 00:00,13.2000
2022/10/10 00:00,14.0000
2022/10/11 00:00,18.2000
2022/10/12 00:00,17.4000
2022/10/13 00:00,17.1000
2022/10/14 00:00,21.7000
2022/10/15 00:00,23.0000
2022/10/16 00:00,14.8000
2022/10/17 00:00,19.0000
2022/10/18 00:00,17.4000
2022/10/19 00:00,18.8000
2022/10/20 00:00,19.7000
2022/10/21 00:00,19.2000
2022/10/22 00:00,13.7000
2022/10/23 00:00,13.2000
2022/10/24 00:00,15.4000
2022/10/25 00:00,15.9000
2022/10/26 00:00,14.7000
2022/10/27 00:00,18.0000
2022/10/28 00:00,19.8000
2022/10/29 00:00,19.6000
2022/10/30 00:00,18.9000
2022/10/31 00:00,21.6000
2022/11/01 00:00,14.9000
2022/11/02 00:00,16.6000
2022/11/03 00:00,14.8000
2022/11/04 00:00,14.1000
2022/11/05 00:00,13.2000
2022/11/06 00:00,14.6000
2022/11/07 00:00,22.5000
2022/11/08 00:00,30.6000
2022/11/09 00:00,31.0000
2022/11/10 00:00,18.2000
2022/11/11 00:00,12.7000
2022/11/12 00:00,13.6000
2022/11/13 00:00,13.8000
2022/11/14 00:00,14.4000
2022/11/15 00:00,18.9000
2022/11/16 00:00,15.3000
2022/11/17 00:00,21.2000
2022/11/18 00:00,22.4000
2022/11/19 00:00,15.0000
2022/11/20 00:00,16.9000
2022/11/21 00:00,23.9000
2022/11/22 00:00,25.4000
2022/11/23 00:00,18.1000
2022/11/24 00:00,23.1000
2022/11/25 00:00,22.7000
2022/11/26 00:00,20.0000
2022/11/27 00:00,15.8000
2022/11/28 00:00,21.7000
2022/11/29 00:00,27.4000
2022/11/30 00:00,22.5000
2022/12/01 00:00,24.2000
2022/12/02 00:00,27.7000
2022/12/03 00:00,23.5000
2022/12/04 00:00,20.5000
2022/12/05 00:00,23.1000
2022/12/06 00:00,19.8000
2022/12/07 00:00,21.6000
2022/12/08 00:00,25.7000
2022/12/09 00:00,26.3000
2022/12/10 00:00,19.6000
2022/12/11 00:00,16.8000
2022/12/12 00:00,18.5000
2022/12/13 00:00,28.4000
2022/12/14 00:00,32.8000
2022/12/15 00:00,32.2000
2022/12/16 00:00,26.7000
2022/12/17 00:00,26.5000
2022/12/18 00:00,21.2000
2022/12/19 00:00,27.3000
2022/12/20 00:00,30.6000
2022/12/21 00:00,33.9000
2022/12/22 00:00,34.9000
2022/12/23 00:00,34.2000
2022/12/24 00:00,23.0000
2022/12/25 00:00,14.5000
2022/12/26 00:00,17.2000
2022/12/27 00:00,15.3000
2022/12/28 00:00,19.3000
2022/12/29 00:00,21.6000
2022/12/30 00:00,21.2000
2022/12/31 00:00,22.8000
2023/01/01 00:00,21.7000
2023/01/02 00:00,24.6000
2023/01/03 00:00,20.0000
2023/01/04 00:00,19.8000
2023/01/05 00:00,22.6000
2023/01/06 00:00,17.9000
2023/01/07 00:00,18.6000
2023/01/08 00:00,17.1000
2023/01/09 00:00,15.1000
2023/01/10 00:00,21.3000
2023/01/11 00:00,27.0000
2023/01/12 00:00,29.3000
2023/01/13 00:00,30.0000
2023/01/14 00:00,21.3000
2023/01/15 00:00,24.3000
2023/01/16 00:00,19.3000
2023/01/17 00:00,20.1000
2023/01/18 00:00,24.5000
2023/01/19 00:00,25.5000
2023/01/20 00:00,23.2000
2023/01/21 00:00,23.2000
2023/01/22 00:00,25.0000
2023/01/23 00:00,25.0000
2023/01/24 00:00,20.4000
2023/01/25 00:00,20.1000
2023/01/26 00:00,17.7000
2023/01/27 00:00,17.6000
2023/01/28 00:00,23.8000
2023/01/29 00:00,19.4000
2023/01/30 00:00,27.0000
2023/01/31 00:00,31.8000
2023/02/01 00:00,35.9000
2023/02/02 00:00,32.4000
2023/02/03 00:00,33.1000
2023/02/04 00:00,30.1000
2023/02/05 00:00,10.2000
2023/02/06 00:00,21.8000
2023/02/07 00:00,25.6000
2023/02/08 00:00,27.3000
2023/02/09 00:00,22.5000
2023/02/10 00:00,33.6000
2023/02/11 00:00,41.3000
2023/02/12 00:00,28.9000
2023/02/13 00:00,35.0000
2023/02/14 00:00,44.4000
2023/02/15 00:00,48.2000
2023/02/16 00:00,43.8000
2023/02/17 00:00,38.6000
2023/02/18 00:00,33.7000
2023/02/19 00:00,25.2000
2023/02/20 00:00,31.9000
2023/02/21 00:00,40.2000
2023/02/22 00:00,35.4000
