WeekStart;Year;Week;Area;Population;Respiratory_rate_per_10000;Cardiocirculatory_rate_per_10000;NO2_population_weighted_mean;PM25_population_weighted_mean;TimeLabel;NO2_population_weighted_mean_lag0;NO2_population_weighted_mean_lag0_WeekStart;PM25_population_weighted_mean_lag0;PM25_population_weighted_mean_lag0_WeekStart;NO2_population_weighted_mean_lag1;NO2_population_weighted_mean_lag1_WeekStart;PM25_population_weighted_mean_lag1;PM25_population_weighted_mean_lag1_WeekStart;NO2_population_weighted_mean_lag2;NO2_population_weighted_mean_lag2_WeekStart;PM25_population_weighted_mean_lag2;PM25_population_weighted_mean_lag2_WeekStart;NO2_population_weighted_mean_lag3;NO2_population_weighted_mean_lag3_WeekStart;PM25_population_weighted_mean_lag3;PM25_population_weighted_mean_lag3_WeekStart;NO2_population_weighted_mean_lag4;NO2_population_weighted_mean_lag4_WeekStart;PM25_population_weighted_mean_lag4;PM25_population_weighted_mean_lag4_WeekStart
2018-06-18;2018;25;Industrial;338804;1.2396547856577844;3.5418708161650985;18.98283631028081;9.668156870684031;2018-06-18;18.98283631028081;2018-06-18;9.668156870684031;2018-06-18;22.580821095925014;2018-06-11;19.764752370916757;2018-06-11;22.502148532462655;2018-06-04;23.148455465177243;2018-06-04;20.81787431589038;2018-05-28;25.637874367798787;2018-05-28;19.94688925859214;2018-05-21;18.51681270233467;2018-05-21
2018-06-25;2018;26;Agricultural;60224;1.3283740701381508;2.98884165781084;16.211313695915774;8.995734945561935;2018-06-25;16.211313695915774;2018-06-25;8.995734945561935;2018-06-25;15.620814690883895;2018-06-18;8.882431102154287;2018-06-18;18.05401008065368;2018-06-11;20.386637007744273;2018-06-11;12.826492980299207;2018-06-04;23.23077345568695;2018-06-04;14.587789776544103;2018-05-28;28.150314122632462;2018-05-28
2018-06-25;2018;26;Industrial;338804;0.9444988843106928;3.3352616852221346;19.76459007061274;9.796731413760227;2018-06-25;19.76459007061274;2018-06-25;9.796731413760227;2018-06-25;18.98283631028081;2018-06-18;9.668156870684031;2018-06-18;22.580821095925014;2018-06-11;19.764752370916757;2018-06-11;22.502148532462655;2018-06-04;23.148455465177243;2018-06-04;20.81787431589038;2018-05-28;25.637874367798787;2018-05-28
2018-07-02;2018;27;Agricultural;60224;1.49442082890542;3.6530286928799147;13.299471462793264;13.20399803963818;2018-07-02;13.299471462793264;2018-07-02;13.20399803963818;2018-07-02;16.211313695915774;2018-06-25;8.995734945561935;2018-06-25;15.620814690883895;2018-06-18;8.882431102154287;2018-06-18;18.05401008065368;2018-06-11;20.386637007744273;2018-06-11;12.826492980299207;2018-06-04;23.23077345568695;2018-06-04
2018-07-02;2018;27;Industrial;338804;1.0625612448495296;3.187683734548589;18.800837672011504;13.968986453634542;2018-07-02;18.800837672011504;2018-07-02;13.968986453634542;2018-07-02;19.76459007061274;2018-06-25;9.796731413760227;2018-06-25;18.98283631028081;2018-06-18;9.668156870684031;2018-06-18;22.580821095925014;2018-06-11;19.764752370916757;2018-06-11;22.502148532462655;2018-06-04;23.148455465177243;2018-06-04
2018-07-09;2018;28;Agricultural;60224;1.49442082890542;3.3209351753453773;12.359595633125045;11.309460435758014;2018-07-09;12.359595633125045;2018-07-09;11.309460435758014;2018-07-09;13.299471462793264;2018-07-02;13.20399803963818;2018-07-02;16.211313695915774;2018-06-25;8.995734945561935;2018-06-25;15.620814690883895;2018-06-18;8.882431102154287;2018-06-18;18.05401008065368;2018-06-11;20.386637007744273;2018-06-11
2018-07-09;2018;28;Industrial;338804;1.5643262771395852;3.3647772753568432;19.57503010687942;12.938056393299663;2018-07-09;19.57503010687942;2018-07-09;12.938056393299663;2018-07-09;18.800837672011504;2018-07-02;13.968986453634542;2018-07-02;19.76459007061274;2018-06-25;9.796731413760227;2018-06-25;18.98283631028081;2018-06-18;9.668156870684031;2018-06-18;22.580821095925014;2018-06-11;19.764752370916757;2018-06-11
2018-07-16;2018;29;Agricultural;60224;1.162327311370882;3.154888416578108;13.92043592701032;13.925728058946051;2018-07-16;13.92043592701032;2018-07-16;13.925728058946051;2018-07-16;12.359595633125045;2018-07-09;11.309460435758014;2018-07-09;13.299471462793264;2018-07-02;13.20399803963818;2018-07-02;16.211313695915774;2018-06-25;8.995734945561935;2018-06-25;15.620814690883895;2018-06-18;8.882431102154287;2018-06-18
2018-07-16;2018;29;Industrial;338804;1.3872327363313302;4.073151438589863;20.43936565324142;11.772830185088097;2018-07-16;20.43936565324142;2018-07-16;11.772830185088097;2018-07-16;19.57503010687942;2018-07-09;12.938056393299663;2018-07-09;18.800837672011504;2018-07-02;13.968986453634542;2018-07-02;19.76459007061274;2018-06-25;9.796731413760227;2018-06-25;18.98283631028081;2018-06-18;9.668156870684031;2018-06-18
2018-07-23;2018;30;Agricultural;60224;0.8302337938363443;1.49442082890542;13.2835735199057;12.73061713373132;2018-07-23;13.2835735199057;2018-07-23;12.73061713373132;2018-07-23;13.92043592701032;2018-07-16;13.925728058946051;2018-07-16;12.359595633125045;2018-07-09;11.309460435758014;2018-07-09;13.299471462793264;2018-07-02;13.20399803963818;2018-07-02;16.211313695915774;2018-06-25;8.995734945561935;2018-06-25
2018-07-23;2018;30;Industrial;338804;1.6233574574090035;3.305746095087425;17.740093798501924;10.686950744107097;2018-07-23;17.740093798501924;2018-07-23;10.686950744107097;2018-07-23;20.43936565324142;2018-07-16;11.772830185088097;2018-07-16;19.57503010687942;2018-07-09;12.938056393299663;2018-07-09;18.800837672011504;2018-07-02;13.968986453634542;2018-07-02;19.76459007061274;2018-06-25;9.796731413760227;2018-06-25
2018-07-30;2018;31;Agricultural;60224;0.9962805526036131;3.819075451647184;12.69758313581843;13.786971198735904;2018-07-30;12.69758313581843;2018-07-30;13.786971198735904;2018-07-30;13.2835735199057;2018-07-23;12.73061713373132;2018-07-23;13.92043592701032;2018-07-16;13.925728058946051;2018-07-16;12.359595633125045;2018-07-09;11.309460435758014;2018-07-09;13.299471462793264;2018-07-02;13.20399803963818;2018-07-02
2018-07-30;2018;31;Industrial;338804;1.2101391955230751;3.3352616852221346;17.494639894037626;11.148130605027157;2018-07-30;17.494639894037626;2018-07-30;11.148130605027157;2018-07-30;17.740093798501924;2018-07-23;10.686950744107097;2018-07-23;20.43936565324142;2018-07-16;11.772830185088097;2018-07-16;19.57503010687942;2018-07-09;12.938056393299663;2018-07-09;18.800837672011504;2018-07-02;13.968986453634542;2018-07-02
2018-08-06;2018;32;Agricultural;60224;1.49442082890542;1.9925611052072263;12.356770641891748;17.948730623471107;2018-08-06;12.356770641891748;2018-08-06;17.948730623471107;2018-08-06;12.69758313581843;2018-07-30;13.786971198735904;2018-07-30;13.2835735199057;2018-07-23;12.73061713373132;2018-07-23;13.92043592701032;2018-07-16;13.925728058946051;2018-07-16;12.359595633125045;2018-07-09;11.309460435758014;2018-07-09
2018-08-06;2018;32;Industrial;338804;1.4757795067354578;3.5713864062998075;16.191388221289024;16.321876714059048;2018-08-06;16.191388221289024;2018-08-06;16.321876714059048;2018-08-06;17.494639894037626;2018-07-30;11.148130605027157;2018-07-30;17.740093798501924;2018-07-23;10.686950744107097;2018-07-23;20.43936565324142;2018-07-16;11.772830185088097;2018-07-16;19.57503010687942;2018-07-09;12.938056393299663;2018-07-09
2018-08-13;2018;33;Agricultural;60224;0.9962805526036131;1.8265143464399574;13.844137081680335;9.624132307523311;2018-08-13;13.844137081680335;2018-08-13;9.624132307523311;2018-08-13;12.356770641891748;2018-08-06;17.948730623471107;2018-08-06;12.69758313581843;2018-07-30;13.786971198735904;2018-07-30;13.2835735199057;2018-07-23;12.73061713373132;2018-07-23;13.92043592701032;2018-07-16;13.925728058946051;2018-07-16
2018-08-13;2018;33;Industrial;338804;1.180623605388366;4.102667028724572;14.49579827352619;8.21081174375931;2018-08-13;14.49579827352619;2018-08-13;8.21081174375931;2018-08-13;16.191388221289024;2018-08-06;16.321876714059048;2018-08-06;17.494639894037626;2018-07-30;11.148130605027157;2018-07-30;17.740093798501924;2018-07-23;10.686950744107097;2018-07-23;20.43936565324142;2018-07-16;11.772830185088097;2018-07-16
2018-08-20;2018;34;Agricultural;60224;1.49442082890542;2.6567481402763016;12.790278253081022;10.07999247964646;2018-08-20;12.790278253081022;2018-08-20;10.07999247964646;2018-08-20;13.844137081680335;2018-08-13;9.624132307523311;2018-08-13;12.356770641891748;2018-08-06;17.948730623471107;2018-08-06;12.69758313581843;2018-07-30;13.786971198735904;2018-07-30;13.2835735199057;2018-07-23;12.73061713373132;2018-07-23
2018-08-20;2018;34;Industrial;338804;0.8264365237718563;3.453324045760971;15.055154332362646;9.520919955497188;2018-08-20;15.055154332362646;2018-08-20;9.520919955497188;2018-08-20;14.49579827352619;2018-08-13;8.21081174375931;2018-08-13;16.191388221289024;2018-08-06;16.321876714059048;2018-08-06;17.494639894037626;2018-07-30;11.148130605027157;2018-07-30;17.740093798501924;2018-07-23;10.686950744107097;2018-07-23
2018-08-27;2018;35;Agricultural;60224;1.3283740701381508;3.3209351753453773;12.99612997536873;11.04555728777182;2018-08-27;12.99612997536873;2018-08-27;11.04555728777182;2018-08-27;12.790278253081022;2018-08-20;10.07999247964646;2018-08-20;13.844137081680335;2018-08-13;9.624132307523311;2018-08-13;12.356770641891748;2018-08-06;17.948730623471107;2018-08-06;12.69758313581843;2018-07-30;13.786971198735904;2018-07-30
2018-08-27;2018;35;Industrial;338804;1.0920768349842387;2.8334966529320784;19.98783184615731;8.478562258085168;2018-08-27;19.98783184615731;2018-08-27;8.478562258085168;2018-08-27;15.055154332362646;2018-08-20;9.520919955497188;2018-08-20;14.49579827352619;2018-08-13;8.21081174375931;2018-08-13;16.191388221289024;2018-08-06;16.321876714059048;2018-08-06;17.494639894037626;2018-07-30;11.148130605027157;2018-07-30
2018-09-03;2018;36;Agricultural;60224;1.9925611052072263;2.98884165781084;13.796159761038654;23.607682590381554;2018-09-03;13.796159761038654;2018-09-03;23.607682590381554;2018-09-03;12.99612997536873;2018-08-27;11.04555728777182;2018-08-27;12.790278253081022;2018-08-20;10.07999247964646;2018-08-20;13.844137081680335;2018-08-13;9.624132307523311;2018-08-13;12.356770641891748;2018-08-06;17.948730623471107;2018-08-06
2018-09-03;2018;36;Industrial;338804;1.0625612448495296;3.305746095087425;21.23826549768921;12.053034392784038;2018-09-03;21.23826549768921;2018-09-03;12.053034392784038;2018-09-03;19.98783184615731;2018-08-27;8.478562258085168;2018-08-27;15.055154332362646;2018-08-20;9.520919955497188;2018-08-20;14.49579827352619;2018-08-13;8.21081174375931;2018-08-13;16.191388221289024;2018-08-06;16.321876714059048;2018-08-06
2018-09-10;2018;37;Agricultural;60224;1.162327311370882;1.9925611052072263;17.103579561538037;40.773489486292256;2018-09-10;17.103579561538037;2018-09-10;40.773489486292256;2018-09-10;13.796159761038654;2018-09-03;23.607682590381554;2018-09-03;12.99612997536873;2018-08-27;11.04555728777182;2018-08-27;12.790278253081022;2018-08-20;10.07999247964646;2018-08-20;13.844137081680335;2018-08-13;9.624132307523311;2018-08-13
2018-09-10;2018;37;Industrial;338804;1.4462639166007487;3.7189643569733533;24.041630676833798;22.463772686139244;2018-09-10;24.041630676833798;2018-09-10;22.463772686139244;2018-09-10;21.23826549768921;2018-09-03;12.053034392784038;2018-09-03;19.98783184615731;2018-08-27;8.478562258085168;2018-08-27;15.055154332362646;2018-08-20;9.520919955497188;2018-08-20;14.49579827352619;2018-08-13;8.21081174375931;2018-08-13
2018-09-17;2018;38;Agricultural;60224;1.9925611052072263;2.8227948990435707;18.46342319733323;29.04023600390383;2018-09-17;18.46342319733323;2018-09-17;29.04023600390383;2018-09-17;17.103579561538037;2018-09-10;40.773489486292256;2018-09-10;13.796159761038654;2018-09-03;23.607682590381554;2018-09-03;12.99612997536873;2018-08-27;11.04555728777182;2018-08-27;12.790278253081022;2018-08-20;10.07999247964646;2018-08-20
2018-09-17;2018;38;Industrial;338804;0.9740144744454021;3.866542307646899;25.401148733175184;21.02610906649641;2018-09-17;25.401148733175184;2018-09-17;21.02610906649641;2018-09-17;24.041630676833798;2018-09-10;22.463772686139244;2018-09-10;21.23826549768921;2018-09-03;12.053034392784038;2018-09-03;19.98783184615731;2018-08-27;8.478562258085168;2018-08-27;15.055154332362646;2018-08-20;9.520919955497188;2018-08-20
2018-09-24;2018;39;Agricultural;60224;1.3283740701381508;2.4907013815090333;20.39502114571319;17.746933765964908;2018-09-24;20.39502114571319;2018-09-24;17.746933765964908;2018-09-24;18.46342319733323;2018-09-17;29.04023600390383;2018-09-17;17.103579561538037;2018-09-10;40.773489486292256;2018-09-10;13.796159761038654;2018-09-03;23.607682590381554;2018-09-03;12.99612997536873;2018-08-27;11.04555728777182;2018-08-27
2018-09-24;2018;39;Industrial;338804;1.2691703757924935;3.423808455626262;27.245110270771583;10.652109817438113;2018-09-24;27.245110270771583;2018-09-24;10.652109817438113;2018-09-24;25.401148733175184;2018-09-17;21.02610906649641;2018-09-17;24.041630676833798;2018-09-10;22.463772686139244;2018-09-10;21.23826549768921;2018-09-03;12.053034392784038;2018-09-03;19.98783184615731;2018-08-27;8.478562258085168;2018-08-27
2018-10-01;2018;40;Agricultural;60224;1.49442082890542;2.324654622741764;26.020961295528767;17.216269313155127;2018-10-01;26.020961295528767;2018-10-01;17.216269313155127;2018-10-01;20.39502114571319;2018-09-24;17.746933765964908;2018-09-24;18.46342319733323;2018-09-17;29.04023600390383;2018-09-17;17.103579561538037;2018-09-10;40.773489486292256;2018-09-10;13.796159761038654;2018-09-03;23.607682590381554;2018-09-03
2018-10-01;2018;40;Industrial;338804;1.151108015253657;3.659933176703935;31.771316362742912;18.165870737670453;2018-10-01;31.771316362742912;2018-10-01;18.165870737670453;2018-10-01;27.245110270771583;2018-09-24;10.652109817438113;2018-09-24;25.401148733175184;2018-09-17;21.02610906649641;2018-09-17;24.041630676833798;2018-09-10;22.463772686139244;2018-09-10;21.23826549768921;2018-09-03;12.053034392784038;2018-09-03
2018-10-08;2018;41;Agricultural;60224;0.6641870350690754;3.819075451647184;24.234002349054254;26.369883096526696;2018-10-08;24.234002349054254;2018-10-08;26.369883096526696;2018-10-08;26.020961295528767;2018-10-01;17.216269313155127;2018-10-01;20.39502114571319;2018-09-24;17.746933765964908;2018-09-24;18.46342319733323;2018-09-17;29.04023600390383;2018-09-17;17.103579561538037;2018-09-10;40.773489486292256;2018-09-10
2018-10-08;2018;41;Industrial;338804;1.357717146196621;3.5713864062998075;27.600351376697624;23.78282990824323;2018-10-08;27.600351376697624;2018-10-08;23.78282990824323;2018-10-08;31.771316362742912;2018-10-01;18.165870737670453;2018-10-01;27.245110270771583;2018-09-24;10.652109817438113;2018-09-24;25.401148733175184;2018-09-17;21.02610906649641;2018-09-17;24.041630676833798;2018-09-10;22.463772686139244;2018-09-10
2018-10-15;2018;42;Agricultural;60224;1.49442082890542;3.6530286928799147;27.830197810647636;25.91230338289162;2018-10-15;27.830197810647636;2018-10-15;25.91230338289162;2018-10-15;24.234002349054254;2018-10-08;26.369883096526696;2018-10-08;26.020961295528767;2018-10-01;17.216269313155127;2018-10-01;20.39502114571319;2018-09-24;17.746933765964908;2018-09-24;18.46342319733323;2018-09-17;29.04023600390383;2018-09-17
2018-10-15;2018;42;Industrial;338804;1.7709354080825492;3.7189643569733533;31.608816860198534;23.953812326863815;2018-10-15;31.608816860198534;2018-10-15;23.953812326863815;2018-10-15;27.600351376697624;2018-10-08;23.78282990824323;2018-10-08;31.771316362742912;2018-10-01;18.165870737670453;2018-10-01;27.245110270771583;2018-09-24;10.652109817438113;2018-09-24;25.401148733175184;2018-09-17;21.02610906649641;2018-09-17
2018-10-22;2018;43;Agricultural;60224;0.9962805526036131;3.154888416578108;25.81236781288684;14.29791584808886;2018-10-22;25.81236781288684;2018-10-22;14.29791584808886;2018-10-22;27.830197810647636;2018-10-15;25.91230338289162;2018-10-15;24.234002349054254;2018-10-08;26.369883096526696;2018-10-08;26.020961295528767;2018-10-01;17.216269313155127;2018-10-01;20.39502114571319;2018-09-24;17.746933765964908;2018-09-24
2018-10-22;2018;43;Industrial;338804;1.2986859659272025;4.633947651149337;36.042503689823015;15.707003396540477;2018-10-22;36.042503689823015;2018-10-22;15.707003396540477;2018-10-22;31.608816860198534;2018-10-15;23.953812326863815;2018-10-15;27.600351376697624;2018-10-08;23.78282990824323;2018-10-08;31.771316362742912;2018-10-01;18.165870737670453;2018-10-01;27.245110270771583;2018-09-24;10.652109817438113;2018-09-24
2018-10-29;2018;44;Agricultural;60224;1.3283740701381508;2.324654622741764;19.95089040140943;26.717642411414037;2018-10-29;19.95089040140943;2018-10-29;26.717642411414037;2018-10-29;25.81236781288684;2018-10-22;14.29791584808886;2018-10-22;27.830197810647636;2018-10-15;25.91230338289162;2018-10-15;24.234002349054254;2018-10-08;26.369883096526696;2018-10-08;26.020961295528767;2018-10-01;17.216269313155127;2018-10-01
2018-10-29;2018;44;Industrial;338804;1.4167483264660392;3.5418708161650985;23.239465749964097;21.870899019104026;2018-10-29;23.239465749964097;2018-10-29;21.870899019104026;2018-10-29;36.042503689823015;2018-10-22;15.707003396540477;2018-10-22;31.608816860198534;2018-10-15;23.953812326863815;2018-10-15;27.600351376697624;2018-10-08;23.78282990824323;2018-10-08;31.771316362742912;2018-10-01;18.165870737670453;2018-10-01
2018-11-05;2018;45;Agricultural;60224;0.8302337938363443;2.98884165781084;21.460287885893422;20.835779560693055;2018-11-05;21.460287885893422;2018-11-05;20.835779560693055;2018-11-05;19.95089040140943;2018-10-29;26.717642411414037;2018-10-29;25.81236781288684;2018-10-22;14.29791584808886;2018-10-22;27.830197810647636;2018-10-15;25.91230338289162;2018-10-15;24.234002349054254;2018-10-08;26.369883096526696;2018-10-08
2018-11-05;2018;45;Industrial;338804;1.5643262771395852;3.2171993246832975;25.189032574259308;19.00074488572363;2018-11-05;25.189032574259308;2018-11-05;19.00074488572363;2018-11-05;23.239465749964097;2018-10-29;21.870899019104026;2018-10-29;36.042503689823015;2018-10-22;15.707003396540477;2018-10-22;31.608816860198534;2018-10-15;23.953812326863815;2018-10-15;27.600351376697624;2018-10-08;23.78282990824323;2018-10-08
2018-11-12;2018;46;Agricultural;60224;1.8265143464399574;3.154888416578108;25.658407586262257;22.19757827716305;2018-11-12;25.658407586262257;2018-11-12;22.19757827716305;2018-11-12;21.460287885893422;2018-11-05;20.835779560693055;2018-11-05;19.95089040140943;2018-10-29;26.717642411414037;2018-10-29;25.81236781288684;2018-10-22;14.29791584808886;2018-10-22;27.830197810647636;2018-10-15;25.91230338289162;2018-10-15
2018-11-12;2018;46;Industrial;338804;1.0625612448495296;4.132182618859281;27.609529303164162;24.732693735173658;2018-11-12;27.609529303164162;2018-11-12;24.732693735173658;2018-11-12;25.189032574259308;2018-11-05;19.00074488572363;2018-11-05;23.239465749964097;2018-10-29;21.870899019104026;2018-10-29;36.042503689823015;2018-10-22;15.707003396540477;2018-10-22;31.608816860198534;2018-10-15;23.953812326863815;2018-10-15
2018-11-19;2018;47;Agricultural;60224;1.3283740701381508;3.4869819341126465;25.05243946749137;28.069992099403862;2018-11-19;25.05243946749137;2018-11-19;28.069992099403862;2018-11-19;25.658407586262257;2018-11-12;22.19757827716305;2018-11-12;21.460287885893422;2018-11-05;20.835779560693055;2018-11-05;19.95089040140943;2018-10-29;26.717642411414037;2018-10-29;25.81236781288684;2018-10-22;14.29791584808886;2018-10-22
2018-11-19;2018;47;Industrial;338804;1.5643262771395852;3.5713864062998075;30.32595918095446;28.803470856021637;2018-11-19;30.32595918095446;2018-11-19;28.803470856021637;2018-11-19;27.609529303164162;2018-11-12;24.732693735173658;2018-11-12;25.189032574259308;2018-11-05;19.00074488572363;2018-11-05;23.239465749964097;2018-10-29;21.870899019104026;2018-10-29;36.042503689823015;2018-10-22;15.707003396540477;2018-10-22
2018-11-26;2018;48;Agricultural;60224;1.162327311370882;4.649309245483528;30.573411325314446;34.48268206226684;2018-11-26;30.573411325314446;2018-11-26;34.48268206226684;2018-11-26;25.05243946749137;2018-11-19;28.069992099403862;2018-11-19;25.658407586262257;2018-11-12;22.19757827716305;2018-11-12;21.460287885893422;2018-11-05;20.835779560693055;2018-11-05;19.95089040140943;2018-10-29;26.717642411414037;2018-10-29
2018-11-26;2018;48;Industrial;338804;1.4462639166007487;4.368307339936955;38.529208301539434;35.99234091369188;2018-11-26;38.529208301539434;2018-11-26;35.99234091369188;2018-11-26;30.32595918095446;2018-11-19;28.803470856021637;2018-11-19;27.609529303164162;2018-11-12;24.732693735173658;2018-11-12;25.189032574259308;2018-11-05;19.00074488572363;2018-11-05;23.239465749964097;2018-10-29;21.870899019104026;2018-10-29
2018-12-03;2018;49;Agricultural;60224;0.3320935175345377;4.649309245483528;32.643233371780084;36.904926676552975;2018-12-03;32.643233371780084;2018-12-03;36.904926676552975;2018-12-03;30.573411325314446;2018-11-26;34.48268206226684;2018-11-26;25.05243946749137;2018-11-19;28.069992099403862;2018-11-19;25.658407586262257;2018-11-12;22.19757827716305;2018-11-12;21.460287885893422;2018-11-05;20.835779560693055;2018-11-05
2018-12-03;2018;49;Industrial;338804;1.357717146196621;4.456854110341082;46.748261111428334;39.59933453414795;2018-12-03;46.748261111428334;2018-12-03;39.59933453414795;2018-12-03;38.529208301539434;2018-11-26;35.99234091369188;2018-11-26;30.32595918095446;2018-11-19;28.803470856021637;2018-11-19;27.609529303164162;2018-11-12;24.732693735173658;2018-11-12;25.189032574259308;2018-11-05;19.00074488572363;2018-11-05
2018-12-10;2018;50;Agricultural;60224;0.8302337938363443;2.6567481402763016;35.997743471445894;24.82982876408482;2018-12-10;35.997743471445894;2018-12-10;24.82982876408482;2018-12-10;32.643233371780084;2018-12-03;36.904926676552975;2018-12-03;30.573411325314446;2018-11-26;34.48268206226684;2018-11-26;25.05243946749137;2018-11-19;28.069992099403862;2018-11-19;25.658407586262257;2018-11-12;22.19757827716305;2018-11-12
2018-12-10;2018;50;Industrial;338804;1.6233574574090035;4.043635848455154;51.51386300677751;27.711385331720713;2018-12-10;51.51386300677751;2018-12-10;27.711385331720713;2018-12-10;46.748261111428334;2018-12-03;39.59933453414795;2018-12-03;38.529208301539434;2018-11-26;35.99234091369188;2018-11-26;30.32595918095446;2018-11-19;28.803470856021637;2018-11-19;27.609529303164162;2018-11-12;24.732693735173658;2018-11-12
2018-12-17;2018;51;Agricultural;60224;1.6604675876726886;2.8227948990435707;37.986898952642896;38.009032874084774;2018-12-17;37.986898952642896;2018-12-17;38.009032874084774;2018-12-17;35.997743471445894;2018-12-10;24.82982876408482;2018-12-10;32.643233371780084;2018-12-03;36.904926676552975;2018-12-03;30.573411325314446;2018-11-26;34.48268206226684;2018-11-26;25.05243946749137;2018-11-19;28.069992099403862;2018-11-19
2018-12-17;2018;51;Industrial;338804;2.0956068995643498;3.7484799471080628;49.76487599945323;46.797449480137246;2018-12-17;49.76487599945323;2018-12-17;46.797449480137246;2018-12-17;51.51386300677751;2018-12-10;27.711385331720713;2018-12-10;46.748261111428334;2018-12-03;39.59933453414795;2018-12-03;38.529208301539434;2018-11-26;35.99234091369188;2018-11-26;30.32595918095446;2018-11-19;28.803470856021637;2018-11-19
2018-12-24;2018;52;Agricultural;60224;2.1586078639744954;3.3209351753453773;37.06118927208893;35.06511020697872;2018-12-24;37.06118927208893;2018-12-24;35.06511020697872;2018-12-24;37.986898952642896;2018-12-17;38.009032874084774;2018-12-17;35.997743471445894;2018-12-10;24.82982876408482;2018-12-10;32.643233371780084;2018-12-03;36.904926676552975;2018-12-03;30.573411325314446;2018-11-26;34.48268206226684;2018-11-26
2018-12-24;2018;52;Industrial;338804;2.2136692601031864;4.073151438589863;42.648573167503265;37.9016136595258;2018-12-24;42.648573167503265;2018-12-24;37.9016136595258;2018-12-24;49.76487599945323;2018-12-17;46.797449480137246;2018-12-17;51.51386300677751;2018-12-10;27.711385331720713;2018-12-10;46.748261111428334;2018-12-03;39.59933453414795;2018-12-03;38.529208301539434;2018-11-26;35.99234091369188;2018-11-26
2018-12-31;2018;1;Agricultural;60224;1.6604675876726886;2.6567481402763016;39.27948794392524;26.457143021829047;2018-12-31;39.27948794392524;2018-12-31;26.457143021829047;2018-12-31;37.06118927208893;2018-12-24;35.06511020697872;2018-12-24;37.986898952642896;2018-12-17;38.009032874084774;2018-12-17;35.997743471445894;2018-12-10;24.82982876408482;2018-12-10;32.643233371780084;2018-12-03;36.904926676552975;2018-12-03
2018-12-31;2018;1;Industrial;338804;1.2986859659272025;3.423808455626262;45.562023692778105;30.447657554334093;2018-12-31;45.562023692778105;2018-12-31;30.447657554334093;2018-12-31;42.648573167503265;2018-12-24;37.9016136595258;2018-12-24;49.76487599945323;2018-12-17;46.797449480137246;2018-12-17;51.51386300677751;2018-12-10;27.711385331720713;2018-12-10;46.748261111428334;2018-12-03;39.59933453414795;2018-12-03
2019-01-07;2019;2;Agricultural;60103;1.8301915045837978;3.3276209174250866;41.56897760450912;30.321052776233252;2019-01-07;41.56897760450912;2019-01-07;30.321052776233252;2019-01-07;39.27948794392524;2018-12-31;26.457143021829047;2018-12-31;37.06118927208893;2018-12-24;35.06511020697872;2018-12-24;37.986898952642896;2018-12-17;38.009032874084774;2018-12-17;35.997743471445894;2018-12-10;24.82982876408482;2018-12-10
2019-01-07;2019;2;Industrial;340591;2.055251019551309;3.699451835192357;53.40570200521319;34.80067405159358;2019-01-07;53.40570200521319;2019-01-07;34.80067405159358;2019-01-07;45.562023692778105;2018-12-31;30.447657554334093;2018-12-31;42.648573167503265;2018-12-24;37.9016136595258;2018-12-24;49.76487599945323;2018-12-17;46.797449480137246;2018-12-17;51.51386300677751;2018-12-10;27.711385331720713;2018-12-10
2019-01-14;2019;3;Agricultural;60103;2.495715688068815;3.82676405503885;35.24661890033129;22.987257847301358;2019-01-14;35.24661890033129;2019-01-14;22.987257847301358;2019-01-14;41.56897760450912;2019-01-07;30.321052776233252;2019-01-07;39.27948794392524;2018-12-31;26.457143021829047;2018-12-31;37.06118927208893;2018-12-24;35.06511020697872;2018-12-24;37.986898952642896;2018-12-17;38.009032874084774;2018-12-17
2019-01-14;2019;3;Industrial;340591;2.055251019551309;3.7288125640430896;46.96192584572491;28.537566895621758;2019-01-14;46.96192584572491;2019-01-14;28.537566895621758;2019-01-14;53.40570200521319;2019-01-07;34.80067405159358;2019-01-07;45.562023692778105;2018-12-31;30.447657554334093;2018-12-31;42.648573167503265;2018-12-24;37.9016136595258;2018-12-24;49.76487599945323;2018-12-17;46.797449480137246;2018-12-17
2019-01-21;2019;4;Agricultural;60103;1.9965725504550522;3.6603830091675955;34.229220692731666;36.28039712725451;2019-01-21;34.229220692731666;2019-01-21;36.28039712725451;2019-01-21;35.24661890033129;2019-01-14;22.987257847301358;2019-01-14;41.56897760450912;2019-01-07;30.321052776233252;2019-01-07;39.27948794392524;2018-12-31;26.457143021829047;2018-12-31;37.06118927208893;2018-12-24;35.06511020697872;2018-12-24
2019-01-21;2019;4;Industrial;340591;2.55438341001377;4.286666412207016;38.92268439886173;37.99704554191151;2019-01-21;38.92268439886173;2019-01-21;37.99704554191151;2019-01-21;46.96192584572491;2019-01-14;28.537566895621758;2019-01-14;53.40570200521319;2019-01-07;34.80067405159358;2019-01-07;45.562023692778105;2018-12-31;30.447657554334093;2018-12-31;42.648573167503265;2018-12-24;37.9016136595258;2018-12-24
2019-01-28;2019;5;Agricultural;60103;2.1629535963263065;4.825050330266376;35.21036349067753;24.347575143182727;2019-01-28;35.21036349067753;2019-01-28;24.347575143182727;2019-01-28;34.229220692731666;2019-01-21;36.28039712725451;2019-01-21;35.24661890033129;2019-01-14;22.987257847301358;2019-01-14;41.56897760450912;2019-01-07;30.321052776233252;2019-01-07;39.27948794392524;2018-12-31;26.457143021829047;2018-12-31
