WeekStart;Year;Week;Area;Population;Cardiocirculatory_rate_per_10000;Respiratory_rate_per_10000;TimeLabel;NO2_mean;PM25_mean;NO2_mean_lag0;NO2_mean_lag0_WeekStart;PM25_mean_lag0;PM25_mean_lag0_WeekStart;NO2_mean_lag1;NO2_mean_lag1_WeekStart;PM25_mean_lag1;PM25_mean_lag1_WeekStart;NO2_mean_lag2;NO2_mean_lag2_WeekStart;PM25_mean_lag2;PM25_mean_lag2_WeekStart;NO2_mean_lag3;NO2_mean_lag3_WeekStart;PM25_mean_lag3;PM25_mean_lag3_WeekStart;NO2_mean_lag4;NO2_mean_lag4_WeekStart;PM25_mean_lag4;PM25_mean_lag4_WeekStart
2017-02-20;2017;8;Industrial;338533;3.0720786452133173;2.0086668064856306;2017-02-20;31.670238095238098;49.57142857142857;31.670238095238098;2017-02-20;49.57142857142857;2017-02-20;35.44880952380952;2017-02-13;47.142857142857146;2017-02-13;32.83095238095238;2017-02-06;38.0;2017-02-06;40.040217391304346;2017-01-30;75.71428571428571;2017-01-30;53.26130952380952;2017-01-23;56.857142857142854;2017-01-23
2017-02-27;2017;9;Agricultural;60562;3.7977609722268086;0.990720253624385;2017-02-27;32.01488095238095;32.833333333333336;32.01488095238095;2017-02-27;32.833333333333336;2017-02-27;31.797023809523807;2017-02-20;42.42857142857143;2017-02-20;36.467261904761905;2017-02-13;49.57142857142857;2017-02-13;37.646428571428565;2017-02-06;37.142857142857146;2017-02-06;47.70178571428572;2017-01-30;48.5;2017-01-30
2017-02-27;2017;9;Industrial;338533;3.928715959743954;1.4178824516369157;2017-02-27;26.120988612836438;29.571428571428573;26.120988612836438;2017-02-27;29.571428571428573;2017-02-27;31.670238095238098;2017-02-20;49.57142857142857;2017-02-20;35.44880952380952;2017-02-13;47.142857142857146;2017-02-13;32.83095238095238;2017-02-06;38.0;2017-02-06;40.040217391304346;2017-01-30;75.71428571428571;2017-01-30
2017-03-06;2017;10;Agricultural;60562;1.4860803804365774;1.6512004227073083;2017-03-06;36.975;23.428571428571427;36.975;2017-03-06;23.428571428571427;2017-03-06;32.01488095238095;2017-02-27;32.833333333333336;2017-02-27;31.797023809523807;2017-02-20;42.42857142857143;2017-02-20;36.467261904761905;2017-02-13;49.57142857142857;2017-02-13;37.646428571428565;2017-02-06;37.142857142857146;2017-02-06
2017-03-06;2017;10;Industrial;338533;4.460421879107797;1.6541961935764016;2017-03-06;31.297619047619047;20.714285714285715;31.297619047619047;2017-03-06;20.714285714285715;2017-03-06;26.120988612836438;2017-02-27;29.571428571428573;2017-02-27;31.670238095238098;2017-02-20;49.57142857142857;2017-02-20;35.44880952380952;2017-02-13;47.142857142857146;2017-02-13;32.83095238095238;2017-02-06;38.0;2017-02-06
2017-03-13;2017;11;Agricultural;60562;2.8070407186024244;1.1558402958951157;2017-03-13;38.70059523809524;54.142857142857146;38.70059523809524;2017-03-13;54.142857142857146;2017-03-13;36.975;2017-03-06;23.428571428571427;2017-03-06;32.01488095238095;2017-02-27;32.833333333333336;2017-02-27;31.797023809523807;2017-02-20;42.42857142857143;2017-02-20;36.467261904761905;2017-02-13;49.57142857142857;2017-02-13
2017-03-13;2017;11;Industrial;338533;3.5742453468347253;1.1815687096974299;2017-03-13;30.624404761904763;57.0;30.624404761904763;2017-03-13;57.0;2017-03-13;31.297619047619047;2017-03-06;20.714285714285715;2017-03-06;26.120988612836438;2017-02-27;29.571428571428573;2017-02-27;31.670238095238098;2017-02-20;49.57142857142857;2017-02-20;35.44880952380952;2017-02-13;47.142857142857146;2017-02-13
2017-03-20;2017;12;Agricultural;60562;3.96288101449754;1.8163204649780391;2017-03-20;26.408333333333335;40.42857142857143;26.408333333333335;2017-03-20;40.42857142857143;2017-03-20;38.70059523809524;2017-03-13;54.142857142857146;2017-03-13;36.975;2017-03-06;23.428571428571427;2017-03-06;32.01488095238095;2017-02-27;32.833333333333336;2017-02-27;31.797023809523807;2017-02-20;42.42857142857143;2017-02-20
2017-03-20;2017;12;Industrial;338533;3.5151669113498536;1.506500104864223;2017-03-20;23.85535714285714;40.42857142857143;23.85535714285714;2017-03-20;40.42857142857143;2017-03-20;30.624404761904763;2017-03-13;57.0;2017-03-13;31.297619047619047;2017-03-06;20.714285714285715;2017-03-06;26.120988612836438;2017-02-27;29.571428571428573;2017-02-27;31.670238095238098;2017-02-20;49.57142857142857;2017-02-20
2017-03-27;2017;13;Agricultural;60562;2.4768006340609623;1.6512004227073083;2017-03-27;35.977380952380955;31.142857142857142;35.977380952380955;2017-03-27;31.142857142857142;2017-03-27;26.408333333333335;2017-03-20;40.42857142857143;2017-03-20;38.70059523809524;2017-03-13;54.142857142857146;2017-03-13;36.975;2017-03-06;23.428571428571427;2017-03-06;32.01488095238095;2017-02-27;32.833333333333336;2017-02-27
2017-03-27;2017;13;Industrial;338533;3.9877943952288253;1.6837354113188374;2017-03-27;23.95429606625259;25.714285714285715;23.95429606625259;2017-03-27;25.714285714285715;2017-03-27;23.85535714285714;2017-03-20;40.42857142857143;2017-03-20;30.624404761904763;2017-03-13;57.0;2017-03-13;31.297619047619047;2017-03-06;20.714285714285715;2017-03-06;26.120988612836438;2017-02-27;29.571428571428573;2017-02-27
2017-04-03;2017;14;Agricultural;60562;2.8070407186024244;1.1558402958951157;2017-04-03;25.47738095238095;24.857142857142858;25.47738095238095;2017-04-03;24.857142857142858;2017-04-03;35.977380952380955;2017-03-27;31.142857142857142;2017-03-27;26.408333333333335;2017-03-20;40.42857142857143;2017-03-20;38.70059523809524;2017-03-13;54.142857142857146;2017-03-13;36.975;2017-03-06;23.428571428571427;2017-03-06
2017-04-03;2017;14;Industrial;338533;3.662863000062032;1.2997255806671728;2017-04-03;18.74434523809524;26.714285714285715;18.74434523809524;2017-04-03;26.714285714285715;2017-04-03;23.95429606625259;2017-03-27;25.714285714285715;2017-03-27;23.85535714285714;2017-03-20;40.42857142857143;2017-03-20;30.624404761904763;2017-03-13;57.0;2017-03-13;31.297619047619047;2017-03-06;20.714285714285715;2017-03-06
2017-04-10;2017;15;Agricultural;60562;2.4768006340609623;1.1558402958951157;2017-04-10;22.81607142857143;24.571428571428573;22.81607142857143;2017-04-10;24.571428571428573;2017-04-10;25.47738095238095;2017-04-03;24.857142857142858;2017-04-03;35.977380952380955;2017-03-27;31.142857142857142;2017-03-27;26.408333333333335;2017-03-20;40.42857142857143;2017-03-20;38.70059523809524;2017-03-13;54.142857142857146;2017-03-13
2017-04-10;2017;15;Industrial;338533;4.046872830713697;1.0338726209852511;2017-04-10;16.985714285714284;26.6;16.985714285714284;2017-04-10;26.6;2017-04-10;18.74434523809524;2017-04-03;26.714285714285715;2017-04-03;23.95429606625259;2017-03-27;25.714285714285715;2017-03-27;23.85535714285714;2017-03-20;40.42857142857143;2017-03-20;30.624404761904763;2017-03-13;57.0;2017-03-13
2017-04-17;2017;16;Agricultural;60562;3.6326409299560782;0.990720253624385;2017-04-17;18.48392857142857;12.428571428571429;18.48392857142857;2017-04-17;12.428571428571429;2017-04-17;22.81607142857143;2017-04-10;24.571428571428573;2017-04-10;25.47738095238095;2017-04-03;24.857142857142858;2017-04-03;35.977380952380955;2017-03-27;31.142857142857142;2017-03-27;26.408333333333335;2017-03-20;40.42857142857143;2017-03-20
2017-04-17;2017;16;Industrial;338533;3.2788531694103678;1.0929510564701226;2017-04-17;15.905797101449275;15.428571428571429;15.905797101449275;2017-04-17;15.428571428571429;2017-04-17;16.985714285714284;2017-04-10;26.6;2017-04-10;18.74434523809524;2017-04-03;26.714285714285715;2017-04-03;23.95429606625259;2017-03-27;25.714285714285715;2017-03-27;23.85535714285714;2017-03-20;40.42857142857143;2017-03-20
2017-04-24;2017;17;Agricultural;60562;3.1372808031438852;1.3209603381658466;2017-04-24;18.771428571428572;17.714285714285715;18.771428571428572;2017-04-24;17.714285714285715;2017-04-24;18.48392857142857;2017-04-17;12.428571428571429;2017-04-17;22.81607142857143;2017-04-10;24.571428571428573;2017-04-10;25.47738095238095;2017-04-03;24.857142857142858;2017-04-03;35.977380952380955;2017-03-27;31.142857142857142;2017-03-27
2017-04-24;2017;17;Industrial;338533;4.105951266198568;1.3588040161520443;2017-04-24;16.19761904761905;14.428571428571429;16.19761904761905;2017-04-24;14.428571428571429;2017-04-24;15.905797101449275;2017-04-17;15.428571428571429;2017-04-17;16.985714285714284;2017-04-10;26.6;2017-04-10;18.74434523809524;2017-04-03;26.714285714285715;2017-04-03;23.95429606625259;2017-03-27;25.714285714285715;2017-03-27
2017-05-01;2017;18;Agricultural;60562;2.972160760873155;0.8256002113536541;2017-05-01;18.692261904761903;18.285714285714285;18.692261904761903;2017-05-01;18.285714285714285;2017-05-01;18.771428571428572;2017-04-24;17.714285714285715;2017-04-24;18.48392857142857;2017-04-17;12.428571428571429;2017-04-17;22.81607142857143;2017-04-10;24.571428571428573;2017-04-10;25.47738095238095;2017-04-03;24.857142857142858;2017-04-03
2017-05-01;2017;18;Industrial;338533;3.6333237823195965;1.1815687096974299;2017-05-01;15.20954229517894;18.571428571428573;15.20954229517894;2017-05-01;18.571428571428573;2017-05-01;16.19761904761905;2017-04-24;14.428571428571429;2017-04-24;15.905797101449275;2017-04-17;15.428571428571429;2017-04-17;16.985714285714284;2017-04-10;26.6;2017-04-10;18.74434523809524;2017-04-03;26.714285714285715;2017-04-03
2017-05-08;2017;19;Agricultural;60562;3.3024008454146165;1.3209603381658466;2017-05-08;19.832291666666666;15.571428571428571;19.832291666666666;2017-05-08;15.571428571428571;2017-05-08;18.692261904761903;2017-05-01;18.285714285714285;2017-05-01;18.771428571428572;2017-04-24;17.714285714285715;2017-04-24;18.48392857142857;2017-04-17;12.428571428571429;2017-04-17;22.81607142857143;2017-04-10;24.571428571428573;2017-04-10
2017-05-08;2017;19;Industrial;338533;3.928715959743954;1.063411838727687;2017-05-08;13.101785714285715;14.714285714285714;13.101785714285715;2017-05-08;14.714285714285714;2017-05-08;15.20954229517894;2017-05-01;18.571428571428573;2017-05-01;16.19761904761905;2017-04-24;14.428571428571429;2017-04-24;15.905797101449275;2017-04-17;15.428571428571429;2017-04-17;16.985714285714284;2017-04-10;26.6;2017-04-10
2017-05-15;2017;20;Agricultural;60562;3.96288101449754;0.6604801690829233;2017-05-15;14.382088744588744;14.857142857142858;14.382088744588744;2017-05-15;14.857142857142858;2017-05-15;19.832291666666666;2017-05-08;15.571428571428571;2017-05-08;18.692261904761903;2017-05-01;18.285714285714285;2017-05-01;18.771428571428572;2017-04-24;17.714285714285715;2017-04-24;18.48392857142857;2017-04-17;12.428571428571429;2017-04-17
2017-05-15;2017;20;Industrial;338533;3.721941435546904;1.5951177580915301;2017-05-15;14.050595238095239;14.0;14.050595238095239;2017-05-15;14.0;2017-05-15;13.101785714285715;2017-05-08;14.714285714285714;2017-05-08;15.20954229517894;2017-05-01;18.571428571428573;2017-05-01;16.19761904761905;2017-04-24;14.428571428571429;2017-04-24;15.905797101449275;2017-04-17;15.428571428571429;2017-04-17
2017-05-22;2017;21;Agricultural;60562;3.7977609722268086;1.4860803804365774;2017-05-22;16.181547619047617;16.857142857142858;16.181547619047617;2017-05-22;16.857142857142858;2017-05-22;14.382088744588744;2017-05-15;14.857142857142858;2017-05-15;19.832291666666666;2017-05-08;15.571428571428571;2017-05-08;18.692261904761903;2017-05-01;18.285714285714285;2017-05-01;18.771428571428572;2017-04-24;17.714285714285715;2017-04-24
2017-05-22;2017;21;Industrial;338533;3.928715959743954;1.063411838727687;2017-05-22;16.063690476190477;17.571428571428573;16.063690476190477;2017-05-22;17.571428571428573;2017-05-22;14.050595238095239;2017-05-15;14.0;2017-05-15;13.101785714285715;2017-05-08;14.714285714285714;2017-05-08;15.20954229517894;2017-05-01;18.571428571428573;2017-05-01;16.19761904761905;2017-04-24;14.428571428571429;2017-04-24
2017-05-29;2017;22;Agricultural;60562;2.972160760873155;0.33024008454146164;2017-05-29;16.047619047619047;15.571428571428571;16.047619047619047;2017-05-29;15.571428571428571;2017-05-29;16.181547619047617;2017-05-22;16.857142857142858;2017-05-22;14.382088744588744;2017-05-15;14.857142857142858;2017-05-15;19.832291666666666;2017-05-08;15.571428571428571;2017-05-08;18.692261904761903;2017-05-01;18.285714285714285;2017-05-01
2017-05-29;2017;22;Industrial;338533;4.1354904839410045;1.5655785403490945;2017-05-29;12.464285714285714;19.0;12.464285714285714;2017-05-29;19.0;2017-05-29;16.063690476190477;2017-05-22;17.571428571428573;2017-05-22;14.050595238095239;2017-05-15;14.0;2017-05-15;13.101785714285715;2017-05-08;14.714285714285714;2017-05-08;15.20954229517894;2017-05-01;18.571428571428573;2017-05-01
2017-06-05;2017;23;Agricultural;60562;2.972160760873155;1.3209603381658466;2017-06-05;22.252331545266326;24.571428571428573;22.252331545266326;2017-06-05;24.571428571428573;2017-06-05;16.047619047619047;2017-05-29;15.571428571428571;2017-05-29;16.181547619047617;2017-05-22;16.857142857142858;2017-05-22;14.382088744588744;2017-05-15;14.857142857142858;2017-05-15;19.832291666666666;2017-05-08;15.571428571428571;2017-05-08
2017-06-05;2017;23;Industrial;338533;3.7514806532893394;1.2997255806671728;2017-06-05;17.44215838509317;17.333333333333332;17.44215838509317;2017-06-05;17.333333333333332;2017-06-05;12.464285714285714;2017-05-29;19.0;2017-05-29;16.063690476190477;2017-05-22;17.571428571428573;2017-05-22;14.050595238095239;2017-05-15;14.0;2017-05-15;13.101785714285715;2017-05-08;14.714285714285714;2017-05-08
2017-06-12;2017;24;Agricultural;60562;4.12800105676827;1.98144050724877;2017-06-12;16.51607142857143;23.857142857142858;16.51607142857143;2017-06-12;23.857142857142858;2017-06-12;22.252331545266326;2017-06-05;24.571428571428573;2017-06-05;16.047619047619047;2017-05-29;15.571428571428571;2017-05-29;16.181547619047617;2017-05-22;16.857142857142858;2017-05-22;14.382088744588744;2017-05-15;14.857142857142858;2017-05-15
2017-06-12;2017;24;Industrial;338533;4.046872830713697;1.4178824516369157;2017-06-12;18.573214285714283;20.571428571428573;18.573214285714283;2017-06-12;20.571428571428573;2017-06-12;17.44215838509317;2017-06-05;17.333333333333332;2017-06-05;12.464285714285714;2017-05-29;19.0;2017-05-29;16.063690476190477;2017-05-22;17.571428571428573;2017-05-22;14.050595238095239;2017-05-15;14.0;2017-05-15
2017-06-19;2017;25;Agricultural;60562;3.467520887685347;1.4860803804365774;2017-06-19;22.362344720496896;18.142857142857142;22.362344720496896;2017-06-19;18.142857142857142;2017-06-19;16.51607142857143;2017-06-12;23.857142857142858;2017-06-12;22.252331545266326;2017-06-05;24.571428571428573;2017-06-05;16.047619047619047;2017-05-29;15.571428571428571;2017-05-29;16.181547619047617;2017-05-22;16.857142857142858;2017-05-22
